X1,X2,Y
0.9140040422868414,0.1610113058858371,1.4477770163237589
-1.4186922485683695,-0.4636569783942944,-0.6548189021000961
-0.6971034947897681,-1.1390820111934294,-1.0586788569700745
-0.08240209636884545,-0.0004674912458516108,0.7952769178785578
0.5147174761673724,0.3456728798968494,0.14079642820372998
-0.600764696446177,-1.095748473536134,-1.0277197803803304
-0.5391307917083656,0.7789224358378679,-0.0499705964937333
1.2101319612598658,-1.3295282425822528,1.8249446649098031
-0.5656345082660504,0.8065282528715647,-0.06583091607401198
0.5864822603454576,0.30721899931459273,0.12554243524457614
-1.286512502839931,-0.7338939622277398,-0.6574522455009578
-1.3266717299184003,-0.3841124606234744,-0.5344801391086607
-1.7723293415897554,1.178140316514083,-0.9517949104251582
-1.3591483394316677,-0.3216578910117383,-0.535632657858772
-0.5474011614833811,-1.3397170234078244,-1.1420874182779637
-1.176694958943288,-0.38748118418927935,-0.3990584190696454
-0.03287493509102436,-0.09828487940861227,0.8258939519079773
-0.05443230805084364,1.428556860590679,-0.8617257569561022
-0.5512584863437993,0.7875747864587954,-0.057929876246400565
1.452371048544133,-1.22247015595652,-0.9561456978793436
-0.5444185913475517,0.8023546107882391,-0.049973797256695235
-0.0074560977292537625,0.059811925722578714,0.8939719292137106
-0.5418673844451094,0.8146414671753942,-0.04581159564349284
0.046893558934117036,1.6679652518175825,-0.8301663980107044
0.8701301782732509,0.35645412416323524,1.475879229756751
-0.08488496044716666,-0.09410323576428793,0.7689702365099774
-0.5513387366368511,0.7940861389688457,-0.056844315439695
1.1838388508996416,-1.3475588673606618,1.7836157723027397
-1.745326521049531,1.264834827024003,-0.9056423140698616
-0.694160770666465,-1.407437052285501,-1.1900873219958232
-0.029914857314924576,1.8085638066256355,-0.8341679245073836
0.021271186399075083,-0.13677266096162152,0.8765745372117019
-0.6693929350507634,-1.0502425413936292,-1.0122901479235895
0.5712668492833559,0.3383709076734435,0.14363928767576395
-0.5538249146155519,-1.3461376866832893,-1.1458848076115915
-0.6727685080537108,-1.1840015642149022,-1.0782765880689489
-1.3325574367801891,-0.5195884527845953,-0.6016883042930672
-0.039115785812235807,-0.09821650523359082,0.8189545406881674
-1.2339211014103586,-0.59423648276817,-0.5456837988242821
0.5343130936903734,0.4390216519742263,0.2037418468075059
0.4979668866,-0.020223479965168885,-0.09789805192202858
-0.09006571199402719,-0.12274637855380476,0.7559947247472897
0.730104074463417,0.30231885215657744,0.14158054569138095
0.5708490446257654,0.4182633663282363,0.1952126353044051
-0.6285100823886951,-1.1362233006217264,-1.0503753746222166
-0.5662081457239169,0.7712145624591282,-0.07250739474433797
-0.11076966253520204,-0.21065684561547124,0.7108164975683308
-1.392359565370989,-0.5711301116478089,-0.6798241985473332
-0.041018570612689965,1.6667982442632228,-0.8447722301968024
0.5621275809057626,0.4184554062990447,0.19417052561352224
-1.140885756408205,-0.3768659209744693,-0.3615123743009108
-0.06615762219633511,-0.04186393763755746,0.8029777931751124
1.2107461840380749,-1.3546309325673926,1.8071933768528528
-0.6689203324207872,-1.171262599814551,-1.0716373764306255
0.8899948858984421,0.3101781061489654,1.477422205219749
0.020548439662550853,1.6626407201340783,-0.8348511166226098
-0.5434851882204865,0.8122106486759105,-0.047505588330352455
-1.3586613663822358,-0.3330965463378082,-0.5404087301535255
1.5909445069297996,-1.024777806757032,-0.8086640070455736
-1.3233062833254432,-0.4345944128414024,-0.5544475394569595
1.591412706637496,-1.1840729450386245,-0.9205306138370716
-0.05269363910038275,1.55022019303765,-0.8539130670879117
-0.08014888218485353,-0.01707204802256065,0.7936143332921193
-1.2975376067238245,-0.6816731366299582,-0.6436860197251755
1.2155880940269719,-1.3264945975641251,1.8330017782838968
-0.11032962967270248,0.062434077589468284,0.7799592464295273
1.5672107402380482,-1.1943347368493396,-0.9292434009880258
1.4676803575105315,-1.2665395967510025,-0.9861502839696716
-0.5538265673662971,0.7660605821608542,-0.06373258654011872
-0.07152928269818226,-0.0950830943725108,0.7836113203749593
0.6350302865270231,0.3089226931858185,0.1331351412659835
1.2073768145030044,-1.3082688982278845,1.8375889965802181
-0.015089029814611434,1.6437013036546395,-0.8419141709188137
-1.3287444673153892,-0.4749914549746616,-0.5778515353015435
0.93948476071621,0.34595612968960243,1.5323211544128328
-1.5725392558164346,1.3785205654935615,-0.6939781400644968
-1.314853171990026,-0.30700097513646524,-0.4884925311323348
-0.06222271176832703,-0.01621844908836171,0.8138110016688833
1.5207005471622856,-1.299686515790834,-1.0061382037274005
-1.8436385201022512,1.1876955988772526,-1.0284367675653563
-0.5660410213152212,0.8187191825472191,-0.06399889291490189
-1.3751958316824902,1.0421832024306776,-0.5406571828389102
0.048374957709473664,1.5742078248842428,-0.8357206792715788
-0.09310344556454817,0.008020475942032439,0.7854820427925352
-0.6261799544492181,-1.136676108133679,-1.050363195550503
-0.5857943153540546,-1.0993144681934313,-1.027963900687358
1.1969770391469554,-1.3150652956227673,1.821487958069658
1.2065415115457565,-1.2772493612207911,1.8594427960144568
0.772367499573192,0.24160221393980666,0.1079947556208306
-0.698149453488905,-1.184134709927262,-1.0808952474679707
-1.2960252556484082,-0.7620211729658014,-0.6789770112492195
1.2117825093380654,-1.3332562858621575,1.8239752921301036
0.9198470073914125,0.2690124206305582,1.4893311119271542
-0.5492307046020772,0.7518989808528542,-0.06263562177761119
-0.06139805669299357,-0.03227397792191662,0.8106940397372827
-0.5516852645513269,0.8116033903096652,-0.054026040986664636
1.2026922268594424,-1.383287914462061,1.7775695486468046
0.5663612061858089,0.3172266380790454,0.1293191734056652
-0.6735050244184573,-1.1839818085115013,-1.078340985544062
1.4843249182936396,-1.1386170845326202,-0.8952573701894698
-0.5525018113292145,0.7820583371853792,-0.05987515937145563
0.5082348977637905,0.4704075147752868,0.22053734396414687
-0.4417929621765289,-1.1423387071103257,-1.0345930495932807
1.486933715346891,-1.2365120215541467,-0.9638607862249298
-0.5570900876297651,0.7711301102089713,-0.06539096806942818
-0.5525504198035409,0.7830240098319449,-0.059742872987810114
0.5971016889834647,0.6154368063846309,0.3261432354571569
-0.06208980842929551,-0.2535566358236673,0.7542947680341797
1.2203618950445687,-1.3714085840222323,1.805169334894428
