X1,X2,Y
0.4649196347757728,0.8148708895866239,0.3660516592397229
0.31016534067730706,1.107155658062485,0.2561191562161472
0.5578262801106475,1.16457458662147,0.4934709160549909
0.5570312200580406,1.1381501113418364,0.4896400697846998
0.2182513447758094,1.0003190223455496,-0.03856298447268544
0.1810598610253764,1.0463780697582823,-0.01942213521814133
0.5841982808547422,1.0795595981674058,0.5080872552850739
0.5254374852492204,1.1509031433406602,0.4617096433978378
0.13379565601205204,1.021732560053965,-0.037323477257489225
0.2738494220730271,1.0824836578513837,0.009488604581620434
0.4439167484466613,1.0619507564959394,0.3753894387810724
0.5791601572309724,1.0625120732735818,0.5014016880189665
0.4947351015898578,1.0793853460107008,0.4247535117503601
0.5478300256622944,1.1914454147177391,0.4873044594071495
0.4434887233221457,0.9689924160740824,0.3641190164758746
0.14909665366065467,0.9935576610059212,-0.049881703864380914
0.5357873515823822,1.0519731006859088,0.4597778137264252
0.4675828142703071,1.1273445791867218,0.4050767168390725
0.3595003688425931,1.2288434040205074,0.31629466039829623
0.6367203967203049,1.2768963458411635,0.5800781919080635
0.16446813576788735,1.1656497781605382,0.03923464165606092
0.5448234208985174,1.0434638791167958,0.4671975471059397
0.5780446890356834,1.113286794508616,0.5063011891568133
0.4379462873205821,0.952021226615412,0.35697273163016663
0.22895586087339045,1.0356106915393115,-0.019426270842930943
0.12985023196413306,1.0100457344379834,-0.04370628099011882
0.3912215427472745,1.214973219004543,0.34421311039331925
0.4159162157041046,1.0487610383156487,0.34777111292829554
0.3721238591469379,0.8518120438189725,0.2839551897800473
0.4833139504568794,1.0011301034578255,0.4049652266317466
0.29948452728553004,1.0091964825695372,-0.024792606868702504
0.4922043931341133,1.3577439065737649,0.4549518260519934
0.4720259539433598,0.8485191193078453,0.376604765154388
0.5812111045612,1.0720982315492753,0.504432787071849
0.2617510717979434,1.0813595541938057,0.007538272945165444
0.13127196216181178,1.0949103185176257,-0.0004622265006437191
0.2047318419151595,1.0149901440246898,-0.03265685818079049
0.5591494395744804,1.1015898045268242,0.4873368176432616
0.12526151174806116,1.07533926082752,-0.011082991389174065
0.513428673354225,1.0802330065974417,0.44226120013410425
0.5255063610964179,1.1044166237679254,0.4563370150030136
0.2471566377915305,0.9387925660158628,-0.06650088264633336
0.5121368735188494,1.0611658240739266,0.4388282230962981
0.3125253580457479,1.1897683394916911,0.26797880019685555
0.499312809833984,1.2595447379218867,0.4500868466116533
0.5569133293794316,1.1380919370660798,0.4895234793687398
0.31006455462834875,0.936376618257174,0.23605206081961705
0.5584908470432293,1.2507202679283318,0.5041648544094605
0.16233860334364547,1.153877373971167,0.033015474673597583
0.3725832368627173,0.8664388377211174,0.2860936466774079
0.014303887926471725,1.0763561412875138,-0.023220182122342368
0.5655259077102791,1.0789613980241133,0.49062848361793504
0.2273319389178569,1.013343045422724,-0.03091573998598609
0.43190089080760297,1.1989910474656118,0.3802269334150779
0.22173099061961965,0.980075160976538,-0.04844306732511802
0.13097243697745356,1.0738473181499264,-0.011189119401629385
0.04108148097335795,1.1101119467441962,-0.003030211425671505
0.5675093559777857,1.1759087578165144,0.5038139377615769
0.3995078997266189,1.1729427639916574,0.3470142359599927
0.5750827932668734,1.0655418578570448,0.4979589518132007
0.5755585277965812,1.1696860807666674,0.5105820340603224
0.345267503530903,1.0024342486251698,0.2765607963784586
0.5420229631367462,1.0331901401948531,0.4633880448540012
0.042696345871883236,1.1376876827073488,0.011152902742693094
0.4887168592624705,0.8423509897378277,0.3914269304950401
0.4617639131416711,0.9297640294765362,0.3765500417554691
0.07754957392911709,1.0528838422092426,-0.02792358160715853
0.583223040281132,1.0674240595762379,0.505759758094261
0.5605486084456341,1.0225280859445676,0.4793932467361483
