X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,Y1
1.4442189933988363,-1.2385442796435255,-0.16625346803137414,-1.065818438528072,-0.7283255755715772,-0.32194960160942016,1.0980418021397316,0.8768208654517208,-0.17758292411501514,-0.13114135504271654,-0.12082768863891875,-0.1207936661081458,-0.11342954046234716,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,-0.1133955352944104,1.7676033800278068
-0.00017038562269911217,-1.162326973993957,1.1260333583912807,-0.892578033769968,-0.5177091725515064,-0.07410872613350791,0.907781223000414,0.8768208654517208,-0.17758292411501514,0.11332065546503185,0.12060699879668844,0.12062815754534473,0.12589913314581347,-2.2585286940727443,-0.010689838846017012,0.05107179726537618,0.0,0.125919083682408,1.0499680512713372
0.2483654426877396,-2.7628903926349,0.4475827745193868,-1.4122992480442793,-0.6230173740615418,-0.07410872613350791,1.6688235395576845,0.3183915091401603,-0.2816197238910782,-0.13114135504271654,0.12060699879668844,0.12062815754534473,0.12589913314581347,-2.2585286940727443,-0.010689838846017012,0.05107179726537618,0.0,0.125919083682408,0.04527859101227942
1.3937914340315007,-2.305586558737488,0.05989672659259041,-0.8059578313909161,-0.412400971041471,-0.07410872613350791,0.8126509334307551,-0.3995890918318459,-0.07354612433895212,-0.37560336555046464,-0.3622623760745257,-0.362215489761636,-0.3527582140705075,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,-0.3527101542712285,0.18880565676357347
1.8440374998112807,-1.0861096683443885,-0.5862466866187369,-0.11299621235850088,-0.8336337770816125,-0.32194960160942016,0.1467389064431437,-0.31981346950162304,-0.07354612433895212,-0.13114135504271654,-0.12082768863891875,-0.1207936661081458,-0.3527582140705075,0.10251324698371213,-0.010689838846017012,1.8318700827895664,0.0,-0.3527101542712285,0.04527859101227942
2.0421457687543847,-0.4763712231478386,-0.2308678093525069,-0.1996164147375528,-1.0442501801016832,-0.32194960160942016,0.43212977515212,0.7970452431214977,-0.2816197238910782,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,0.4758597882661616
0.7562430048873318,-0.05717604207521064,0.1568182385742895,-0.8059578313909161,-1.360174784631789,-0.32194960160942016,1.0029115125700727,0.6374939984610519,-0.17758292411501514,0.11332065546503185,0.12060699879668844,0.12062815754534473,0.12589913314581347,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.125919083682408,0.04527859101227942
0.4068520578422223,0.3620191389974173,0.544504286501086,-0.7193376290118643,0.1141400365087058,-0.07410872613350791,0.7175206438610964,0.6374939984610519,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.09824847473901413
0.5653386729967049,0.5525624031213391,0.8352688224461833,-0.1996164147375528,0.4300646410388119,0.1737321493424043,-0.04352167269617388,0.4779427538006061,0.5506746743174261,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,-2.2585286940727443,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,0.18880565676357347
0.7598449734135699,-0.32393661184870115,0.2860469212165549,-1.4989194504233314,-0.3070927695314357,-0.07410872613350791,1.6688235395576845,0.9565964877819436,-0.17758292411501514,0.6022446764805284,0.6034763736679026,0.6034718048523255,0.6045564803621344,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.6045483216360445,-0.2417755404903081
1.4226071822414068,0.0952585692239268,0.8998831637673159,-0.6327174266328123,0.2194482380187412,-0.07410872613350791,0.6223903542914375,0.7172696207912749,0.5506746743174261,0.6022446764805284,0.6034763736679026,0.6034718048523255,0.6045564803621344,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.6045483216360445,0.04527859101227942
1.1848772595096828,0.5906710559461235,1.1260333583912807,0.40672500191581057,0.745989245568918,0.1737321493424043,-0.899694278823103,0.23861588680993745,1.0708586731977412,-0.13114135504271654,0.3620416862322957,0.3620499811988353,0.3652278067539741,-2.2585286940727443,-0.010689838846017012,-3.510524773783004,0.0,0.3652337026592264,0.18880565676357347
0.5401248933130373,-1.0098923626948195,0.7706544811250505,-0.7193376290118643,-0.6230173740615418,-0.07410872613350791,0.8126509334307551,0.7172696207912749,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.2417755404903081
1.098430014879965,-0.17150200054956372,0.9968046757490152,-0.11299621235850088,-0.3070927695314357,-0.07410872613350791,0.1467389064431437,0.3183915091401603,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.2417755404903081
1.2281008818245416,0.057149916399142436,-0.2631749800130733,-1.5855396528023833,-1.57079118765186,-0.32194960160942016,1.8590841186970013,1.0363721101121666,0.238564274989237,0.6022446764805284,0.6034763736679026,0.6034718048523255,0.6045564803621344,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.6045483216360445,-0.5288296719928963
1.8728532480211868,0.3620191389974173,0.22143257989542225,-0.11299621235850088,-1.57079118765186,-0.32194960160942016,0.5272600647217788,0.9565964877819436,-1.9462085203080863,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.38530260624160223
2.020533957596955,0.9717575841939672,0.7383473104644841,-0.11299621235850088,-1.360174784631789,-0.32194960160942016,-0.04352167269617388,0.7970452431214977,0.5506746743174261,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.2417755404903081
1.0299926128814385,1.8482565991640072,1.610640918299776,-0.3728568194956566,-0.7283255755715772,-0.07410872613350791,0.5272600647217788,0.23861588680993745,-0.17758292411501514,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.38530260624160223
1.7035607272879898,1.390952765266595,0.8352688224461833,-0.28623661711660475,-0.6230173740615418,-0.07410872613350791,0.43212977515212,0.1588402644797145,-0.07354612433895212,0.11332065546503185,0.12060699879668844,0.12062815754534473,0.12589913314581347,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.125919083682408,-0.38530260624160223
1.382985528452786,-1.4671961965922318,0.05989672659259041,-0.97919823614902,-1.0442501801016832,-0.32194960160942016,1.1931720917093902,0.8768208654517208,0.03049067543711092,0.6022446764805284,0.6034763736679026,0.6034718048523255,0.6045564803621344,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.6045483216360445,-0.5288296719928963
1.9412906500197136,-0.8193490985708977,0.6737329691433515,-0.3728568194956566,-0.8336337770816125,-0.32194960160942016,0.6223903542914375,0.7172696207912749,-0.2816197238910782,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.38530260624160223
0.4212599319471753,1.352844112441811,0.1568182385742895,-0.3728568194956566,-1.1495583816117183,-0.32194960160942016,0.5272600647217788,0.8768208654517208,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.38530260624160223
0.3420166243699339,0.057149916399142436,0.7383473104644841,-0.3728568194956566,0.5353728425488472,0.1737321493424043,0.43212977515212,0.1588402644797145,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.38530260624160223
1.3253540320329742,0.8193229728948297,1.0937261877307145,-0.28623661711660475,-0.3070927695314357,-0.07410872613350791,0.33699948558246123,0.23861588680993745,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.3652278067539741,0.10251324698371213,-0.010689838846017012,0.05107179726537618,0.0,0.3652337026592264,-0.38530260624160223
1.1920811965621592,2.3055604330614194,1.3521835530152453,-0.3728568194956566,-0.8336337770816125,-0.32194960160942016,0.5272600647217788,0.7970452431214977,-0.07354612433895212,0.35778266597278024,0.3620416862322957,0.3620499811988353,0.6045564803621344,0.10251324698371213,-0.010689838846017012,-1.729726488258814,0.0,0.6045483216360445,-0.38530260624160223
